SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
EMOFSR1RGG,MF,10.1,10.1,10,10.1,10.1,10.1,14485,146098.5,14-NOV-2020,5,INF754K01IR9,
ENDURANCE,EQ,1046,1058,1020,1048.15,1046,1029.95,8093,8474186.85,14-NOV-2020,820,INE913H01037,
ENERGYDEV,EQ,5.5,5.8,5.5,5.65,5.75,5.3,14868,83858.25,14-NOV-2020,151,INE306C01019,
ENGINERSIN,EQ,70.8,71.5,70.75,71.2,71.25,70.7,613653,43689242.3,14-NOV-2020,3457,INE510A01028,
ENIL,EQ,143.45,148,141.05,147,147,143.45,5710,838413.7,14-NOV-2020,118,INE265F01028,
EPL,EQ,254,260.8,254,258.2,259,252.75,38287,9877813.85,14-NOV-2020,1073,INE255A01020,
EQ30,EQ,351,369.5,351,368.84,366.99,359.9,90,33029.68,14-NOV-2020,9,INF754K01EM9,
EQUITAS,EQ,52,52.5,50.5,51.65,51.55,49.8,2503547,129475928.2,14-NOV-2020,10224,INE988K01017,
EQUITASBNK,EQ,34.5,34.75,34.1,34.2,34.2,34.5,853354,29300756.55,14-NOV-2020,3951,INE063P01018,
ERFLNCDI,N2,1010,1010,1010,1010,1010,1042.29,100,101000,14-NOV-2020,1,INE528S07086,
ERFLNCDI,N5,869.99,869.99,869,869.06,869,842.48,16,13904.99,14-NOV-2020,3,INE528S07110,
ERIS,EQ,505,509.9,503.25,506.1,506.75,503.55,7441,3767577.55,14-NOV-2020,700,INE406M01024,
EROSMEDIA,EQ,18.45,18.6,18,18.35,18.45,17.95,45821,839561.5,14-NOV-2020,220,INE416L01017,
ESABINDIA,EQ,1379,1398,1353.15,1381.4,1380,1364.45,1127,1554496.5,14-NOV-2020,167,INE284A01012,
ESCORTS,EQ,1403,1406,1391.25,1396.35,1395.35,1395.95,110856,155043604.6,14-NOV-2020,4266,INE042A01014,
ESSARSHPNG,EQ,7.6,7.7,7.35,7.65,7.55,7.35,9738,73920.8,14-NOV-2020,45,INE122M01019,
ESTER,EQ,114.3,115.4,112.8,113.45,113.5,112.65,74675,8500355.55,14-NOV-2020,1791,INE778B01029,
EUROMULTI,EQ,1.6,1.6,1.6,1.6,1.6,1.55,26,41.6,14-NOV-2020,2,INE063J01011,
EVEREADY,EQ,162.9,165,151,155.55,159,154.2,3083540,483558746.8,14-NOV-2020,7030,INE128A01029,
EVERESTIND,EQ,255.5,255.5,251.45,253.65,254.5,252.85,45975,11657231.5,14-NOV-2020,1094,INE295A01018,
EXCEL,EQ,1.1,1.1,1.05,1.1,1.1,1.1,42287,44883.2,14-NOV-2020,14,INE688J01015,
EXCELINDUS,EQ,854,867.9,854,863.5,864.85,853.75,3021,2604801.3,14-NOV-2020,563,INE369A01029,
EXIDEIND,EQ,170.4,170.75,169,169.4,169.45,168.75,699989,118754295.5,14-NOV-2020,8595,INE302A01020,
EXPLEOSOL,EQ,478.75,478.75,455,473.2,475,470.25,9823,4630049.75,14-NOV-2020,501,INE201K01015,
FACT,EQ,48.3,52.2,48.25,51.05,51.05,48.2,931531,47585533.4,14-NOV-2020,5679,INE188A01015,
FCL,EQ,40.5,40.65,39.25,39.7,39.55,39.75,161365,6428075.2,14-NOV-2020,1160,INE045J01026,
FCONSUMER,EQ,7.1,7.15,7,7.1,7.1,7,1578643,11170311.4,14-NOV-2020,2078,INE220J01025,
FCSSOFT,EQ,0.4,0.45,0.4,0.4,0.45,0.4,888237,376105.6,14-NOV-2020,317,INE512B01022,
FDC,EQ,338,338.25,333.8,335.3,335.6,334.05,29187,9794575.75,14-NOV-2020,1117,INE258B01022,
FEDERALBNK,EQ,57.05,57.2,56.1,56.6,56.55,56.65,3280256,186319764.4,14-NOV-2020,13898,INE171A01029,
FEL,EQ,9.25,9.25,8.9,9,9.05,9.05,393438,3551864.15,14-NOV-2020,839,INE623B01027,
FELDVR,EQ,11.5,11.9,11.5,11.7,11.7,11.55,8930,104871.9,14-NOV-2020,42,IN9623B01058,
FIEMIND,EQ,568.9,594.9,568.9,579.35,578.5,560.2,98845,57626368.7,14-NOV-2020,3437,INE737H01014,
FILATEX,EQ,27.95,27.95,27.35,27.6,27.8,27.4,15489,427924.5,14-NOV-2020,102,INE816B01027,
FINCABLES,EQ,278,278,273,276.4,278,272.9,33424,9228447.55,14-NOV-2020,1422,INE235A01022,
FINEORG,EQ,2600,2608,2555.6,2571.85,2567.75,2579.2,4031,10414125.25,14-NOV-2020,868,INE686Y01026,
FINPIPE,EQ,619.9,620.25,610,614.7,614,610.95,30961,19095051.6,14-NOV-2020,2017,INE183A01016,
FLEXITUFF,EQ,10.25,10.25,9.4,10.25,10.25,9.8,146,1471,14-NOV-2020,7,INE060J01017,
FLFL,EQ,75,75.75,72.3,74.6,74.95,74.4,40506,3027695.15,14-NOV-2020,506,INE452O01016,
FLUOROCHEM,EQ,537.5,548,528,539.6,532.25,528.2,57136,30646983.35,14-NOV-2020,1959,INE09N301011,
FMGOETZE,EQ,286.4,294.55,285,292.1,290.1,282.2,29840,8647986.75,14-NOV-2020,944,INE529A01010,
FMNL,EQ,15.3,15.3,14.55,14.9,15,15,15424,229173.05,14-NOV-2020,133,INE360L01017,
FORCEMOT,EQ,1062.3,1068,1058.4,1065.9,1068,1054.3,7676,8180537.1,14-NOV-2020,657,INE451A01017,
FORTIS,EQ,143,144.5,141.2,143.45,142.5,141.9,781958,111816947.15,14-NOV-2020,5520,INE061F01013,
FOSECOIND,EQ,1158.55,1174,1120.4,1151.7,1145,1134.5,772,887220.3,14-NOV-2020,101,INE519A01011,
FRETAIL,EQ,68.7,68.75,67,67.95,67.95,68,803357,54624324.3,14-NOV-2020,5762,INE752P01024,
FSC,EQ,85.95,86.8,84.25,85.1,85.45,84.35,19672,1678568.4,14-NOV-2020,497,INE935Q01015,
FSL,EQ,74.95,74.95,74,74.15,74.25,74.15,374672,27840540.4,14-NOV-2020,2810,INE684F01012,
GABRIEL,EQ,104.9,104.9,102.55,103.9,104,103.45,36018,3737393.65,14-NOV-2020,650,INE524A01029,
GAEL,EQ,113.45,114.3,113,113.7,113.5,112.45,102645,11690380.1,14-NOV-2020,1965,INE036B01030,
GAIL,EQ,94,94,92.7,93.5,93.65,92.8,2128874,199073607.9,14-NOV-2020,11912,INE129A01019,
GAL,EQ,3.1,3.15,3.1,3.1,3.1,3.05,1329,4151.5,14-NOV-2020,11,INE482J01021,
GALAXYSURF,EQ,1879.95,1879.95,1830.1,1840.85,1842,1826.95,10928,20211737.9,14-NOV-2020,1290,INE600K01018,
GALLANTT,EQ,32.2,32.4,31.65,32.25,32.05,31.65,2428,78230.2,14-NOV-2020,44,INE297H01019,
GALLISPAT,EQ,27.5,27.5,26.75,26.95,26.75,26.8,2993,80680.25,14-NOV-2020,31,INE528K01029,
GAMMNINFRA,EQ,0.6,0.6,0.55,0.6,0.55,0.6,155809,90918,14-NOV-2020,81,INE181G01025,
GANDHITUBE,EQ,214.9,216.5,209.8,214.85,216,212.45,3423,727892.85,14-NOV-2020,86,INE524B01027,
GANECOS,EQ,283.85,290,278,281.2,290,275.9,12233,3433603.1,14-NOV-2020,231,INE845D01014,
GANESHHOUC,EQ,27.4,27.4,25.1,26.4,26.65,26.4,6293,165025.35,14-NOV-2020,93,INE460C01014,
GANGAFORGE,SM,20.1,20.4,20.1,20.25,20.4,20.3,18000,364200,14-NOV-2020,3,INE691Z01015,
GANGESSECU,EQ,45.7,45.7,42.1,42.85,42.1,42.5,494,22291.3,14-NOV-2020,9,INE335W01016,
GARDENSILK,EQ,8.6,8.6,8.05,8.3,8.4,8.2,2566,20961.15,14-NOV-2020,23,INE526A01016,
GARFIBRES,EQ,2066,2080,2035,2071.1,2072.05,2031.7,4073,8432985.5,14-NOV-2020,636,INE276A01018,
GATI,EQ,80.7,91,80.05,89.45,89.8,79.3,4160099,365002058.75,14-NOV-2020,24287,INE152B01027,
GAYAHWS,EQ,0.4,0.4,0.35,0.35,0.35,0.4,31955,12052.8,14-NOV-2020,39,INE287Z01012,
GAYAPROJ,EQ,27.75,27.9,26.6,27.65,27.45,26.6,658254,18138766.3,14-NOV-2020,1600,INE336H01023,
GBGLOBAL,EQ,5.7,5.7,5.7,5.7,5.7,5.7,870,4959,14-NOV-2020,5,INE087J01028,
GDL,EQ,102.85,102.85,99.4,101.2,101.35,98.15,74332,7504236.85,14-NOV-2020,1281,INE852F01015,
GEECEE,EQ,75.85,75.85,73,74.25,74,74.15,3755,278846.55,14-NOV-2020,63,INE916G01016,
GEEKAYWIRE,BE,63,63,62.15,62.35,62.35,62.2,15650,974667.5,14-NOV-2020,30,INE669X01016,
GENESYS,EQ,49.5,49.7,47.65,49,49,47.5,1917,93903.6,14-NOV-2020,66,INE727B01026,
GENUSPAPER,EQ,4.9,5.7,4.8,4.9,4.9,4.75,102251,510105.65,14-NOV-2020,112,INE949P01018,
GENUSPOWER,EQ,25.9,26.9,25.9,26.5,26.5,25.85,59219,1573370.85,14-NOV-2020,318,INE955D01029,
GEOJITFSL,EQ,39.5,39.7,39.05,39.3,39.45,39,86489,3403012.2,14-NOV-2020,650,INE007B01023,
GEPIL,EQ,262,262,262,262,262,249.55,47001,12314262,14-NOV-2020,394,INE878A01011,
GESHIP,EQ,242,242.75,238.6,239.85,240,240.8,53239,12823211.45,14-NOV-2020,687,INE017A01032,
GET&D,EQ,92,93,91.35,91.9,92.2,90.05,29670,2731101.25,14-NOV-2020,424,INE200A01026,
GFLLIMITED,EQ,80.35,82.85,80.35,82.3,82.6,80.35,7229,591199.9,14-NOV-2020,126,INE538A01037,
GHCL,EQ,168.1,170.9,164.95,170.05,170,167.95,156145,26460187.9,14-NOV-2020,1461,INE539A01019,
GICHSGFIN,EQ,105.9,106.85,105.5,106,105.5,105.55,121789,12934685.2,14-NOV-2020,1282,INE289B01019,
GICL,SM,21.9,21.9,21.9,21.9,21.9,20.9,6000,131400,14-NOV-2020,1,INE947T01014,
GICRE,EQ,127.95,129,125,126.85,126.95,126.65,221340,28156630.8,14-NOV-2020,2465,INE481Y01014,
GILLANDERS,EQ,33.6,34.3,33.6,34.3,34.3,31.2,15035,515582.9,14-NOV-2020,38,INE047B01011,
GILLETTE,EQ,5668.9,5678.9,5515.1,5636.7,5644,5599.1,3239,18272418.6,14-NOV-2020,987,INE322A01010,
GINNIFILA,EQ,13.5,13.5,13.5,13.5,13.5,12.3,84941,1146703.5,14-NOV-2020,117,INE424C01010,
GIPCL,EQ,67.8,69.1,67.8,68.55,68.35,67.3,24633,1690139.1,14-NOV-2020,253,INE162A01010,
GKWLIMITED,EQ,459,459,459,459,459,457.6,2,918,14-NOV-2020,1,INE528A01020,
GLAXO,EQ,1449.7,1456,1435.05,1442.1,1443.45,1428.35,8072,11641410.95,14-NOV-2020,1032,INE159A01016,
GLENMARK,EQ,489,489.55,483,485.45,484.6,486.55,239984,116761941.7,14-NOV-2020,5383,INE935A01035,
GLFL,EQ,2.1,2.1,2.1,2.1,2.1,2,3150,6615,14-NOV-2020,5,INE540A01017,
GLOBALVECT,EQ,45.7,45.8,45,45.45,45.05,45.05,4089,185649.35,14-NOV-2020,69,INE792H01019,
GLOBE,EQ,57,57.45,56,56.05,56.95,56.85,5001,282617.75,14-NOV-2020,58,INE581X01013,
GLOBOFFS,EQ,6.6,6.6,6.6,6.6,6.6,6.3,3975,26235,14-NOV-2020,15,INE446C01013,
GLOBUSSPR,EQ,326.2,329.75,325,328.75,328.75,323.8,49567,16274705.85,14-NOV-2020,1428,INE615I01010,
GMBREW,EQ,403,407.35,401.5,403.45,401.95,402.65,4968,2009014.2,14-NOV-2020,248,INE075D01018,
GMDCLTD,EQ,43,43.4,42.8,43.1,43.15,42.8,252761,10891614.4,14-NOV-2020,949,INE131A01031,
GMMPFAUDLR,EQ,3430,3448.9,3410,3426,3432,3393.25,10415,35677041.8,14-NOV-2020,2482,INE541A01023,
GMRINFRA,EQ,24.5,24.7,24.1,24.35,24.3,24.55,938993,22883415.05,14-NOV-2020,1638,INE776C01039,
GNA,EQ,250,252.8,245,247,247.9,250.95,18534,4608207.05,14-NOV-2020,789,INE934S01014,
GNFC,EQ,194,197.7,193.5,196.7,196.9,192.3,201453,39517187.75,14-NOV-2020,2745,INE113A01013,
GOACARBON,EQ,219,219.85,213,216.6,216,219,10422,2255104.55,14-NOV-2020,357,INE426D01013,
GOCLCORP,EQ,201.7,201.7,192.9,195,192.9,195.95,5842,1144489.85,14-NOV-2020,246,INE077F01035,
GODFRYPHLP,EQ,864.5,879.95,855,875.75,875.25,853.45,17043,14846807.7,14-NOV-2020,1379,INE260B01028,
GODHA,SM,34.95,34.95,34.95,34.95,34.95,33.4,4000,139800,14-NOV-2020,1,INE925Y01010,
GODREJAGRO,EQ,500,504,498.85,501.45,501.7,492.85,22354,11201845.7,14-NOV-2020,1401,INE850D01014,
GODREJCP,EQ,682,690,681.9,685.7,685,681.9,116788,80234379.3,14-NOV-2020,3800,INE102D01028,
GODREJIND,EQ,385.65,390.85,385,389.95,390,382.4,83247,32404626.7,14-NOV-2020,1581,INE233A01035,
GODREJPROP,EQ,1000,1009.4,995.2,1002.85,1003.85,990.3,257828,258942319.85,14-NOV-2020,10264,INE484J01027,
GOENKA,BZ,0.6,0.65,0.6,0.65,0.65,0.65,10579,6833.9,14-NOV-2020,32,INE516K01024,
GOKEX,EQ,70,70.8,68.05,69.85,70.25,69.35,20567,1429863.25,14-NOV-2020,368,INE887G01027,
GOKUL,EQ,12.75,12.9,12.5,12.6,12.55,12.5,6338,80373.25,14-NOV-2020,61,INE020J01029,
GOKULAGRO,EQ,13.95,14,13.1,13.4,13.6,13.45,18601,248937.7,14-NOV-2020,77,INE314T01025,
GOLDBEES,EQ,48.98,48.98,44.5,44.71,44.64,44.34,2313625,103552874.91,14-NOV-2020,21828,INF204KB17I5,
GOLDENTOBC,EQ,21.9,23.45,21.3,22.2,22,21.75,3581,79371.85,14-NOV-2020,42,INE973A01010,
GOLDIAM,EQ,161.9,161.9,158.4,159.75,159,159,15425,2474471.25,14-NOV-2020,345,INE025B01017,
GOLDSHARE,EQ,4750,4750,4625,4640.6,4635,4610.7,2318,10766201.6,14-NOV-2020,741,INF789F01059,
GOLDTECH,EQ,7.85,8.3,7.85,7.95,8.25,8.05,3389,27161.4,14-NOV-2020,20,INE805A01014,
GOODLUCK,EQ,44.1,45.4,44.1,44.7,44.85,44,43485,1938151.35,14-NOV-2020,464,INE127I01024,
GOODYEAR,EQ,811.95,828,781.3,820.65,823.05,805.9,3114,2541462,14-NOV-2020,323,INE533A01012,
GPIL,EQ,377.75,384,373.95,380.1,375.95,373.65,33344,12679369.8,14-NOV-2020,709,INE177H01013,
GPPL,EQ,90.6,92,88.5,91,90.7,88.85,65987,5957841.15,14-NOV-2020,1058,INE517F01014,
GPTINFRA,EQ,28.75,29.2,27.75,28.95,29,28.25,11420,329889.85,14-NOV-2020,104,INE390G01014,
GRANULES,EQ,379,380.6,376,379.7,379.45,376.65,195812,74196716.55,14-NOV-2020,5302,INE101D01020,
GRAPHITE,EQ,181.95,184.8,180,181.4,181.6,180.5,122103,22152979.15,14-NOV-2020,1772,INE371A01025,
GRASIM,EQ,843,844.6,835.1,838.6,841,841.35,324867,272769818.35,14-NOV-2020,5785,INE047A01021,
GRAVITA,EQ,43.95,44.45,43.3,43.7,43.5,43.15,237058,10392400.1,14-NOV-2020,649,INE024L01027,
GREAVESCOT,EQ,73,74.25,73,73.6,73.5,72.7,209580,15449597.95,14-NOV-2020,1813,INE224A01026,
GREENLAM,EQ,756.55,770.95,755.85,768.25,767.5,755.85,235,180193.3,14-NOV-2020,50,INE544R01013,
GREENPANEL,EQ,84.4,84.6,82.05,83.9,83.5,81.7,35028,2934112.65,14-NOV-2020,251,INE08ZM01014,
GREENPLY,EQ,101,101.4,98,99.1,99,100.15,183738,18321640.55,14-NOV-2020,1676,INE461C01038,
GREENPOWER,EQ,2.15,2.2,2.1,2.2,2.2,2.15,580330,1270189.6,14-NOV-2020,463,INE999K01014,
GRINDWELL,EQ,550,554.5,545.7,549.7,551.95,545.35,4926,2713825.45,14-NOV-2020,296,INE536A01023,
GROBTEA,EQ,577.35,577.35,577.35,577.35,577.35,549.9,90,51961.5,14-NOV-2020,7,INE646C01018,
GRPLTD,EQ,782.05,785,760,776.25,774.65,772.25,35,27064.45,14-NOV-2020,6,INE137I01015,
GRSE,EQ,192.5,194.55,191.35,193,194,192.25,19121,3689037.65,14-NOV-2020,602,INE382Z01011,
GSCLCEMENT,EQ,31.2,31.2,30.65,30.85,30.85,30.4,28272,872756.2,14-NOV-2020,251,INE542A01039,
GSFC,EQ,64.35,64.65,63.9,64.25,64.35,63.75,343620,22101842.25,14-NOV-2020,1647,INE026A01025,
GSPL,EQ,189.95,190.95,189.65,190.3,190.4,189.3,93083,17712704.05,14-NOV-2020,1804,INE246F01010,
GSS,EQ,36.45,37.9,35.7,36.95,36.5,37,52182,1933224.45,14-NOV-2020,281,INE871H01011,
GTL,EQ,3.1,3.2,3.05,3.2,3.2,3.05,66970,212291.9,14-NOV-2020,152,INE043A01012,
GTLINFRA,EQ,0.6,0.65,0.6,0.6,0.65,0.6,479211,297095.45,14-NOV-2020,303,INE221H01019,
GTNIND,EQ,7.55,8,7.2,7.7,7.35,7.5,2170,16108.65,14-NOV-2020,236,INE537A01013,
GTPL,EQ,115.6,118,111,115.4,115.65,112.9,29915,3452619.4,14-NOV-2020,539,INE869I01013,
GUFICBIO,EQ,123.9,124.95,120.4,122.9,122.25,121.95,72500,8962529.4,14-NOV-2020,1279,INE742B01025,
GUJALKALI,EQ,314,315,311.75,314.2,314.75,311.75,13575,4262187.1,14-NOV-2020,686,INE186A01019,
GUJAPOLLO,EQ,202.35,202.4,190,192.85,192,195.55,9521,1850617.35,14-NOV-2020,306,INE826C01016,
GUJGASLTD,EQ,308.5,310,307,309.15,309,305.75,83142,25694467.95,14-NOV-2020,2813,INE844O01030,
GUJRAFFIA,BE,13.9,14.4,13.25,13.85,13.25,13.9,314,4346.5,14-NOV-2020,7,INE610B01024,
GULFOILLUB,EQ,700,700,686.2,694.95,693.5,697.15,3310,2292380.45,14-NOV-2020,269,INE635Q01029,
GULFPETRO,EQ,40.75,45,40.75,43.85,44.3,39.85,416023,18046945.15,14-NOV-2020,2079,INE586G01017,
GULPOLY,EQ,85,88.1,84.5,85.7,85.3,82.7,79550,6849164.8,14-NOV-2020,794,INE255D01024,
GVKPIL,EQ,2.8,2.85,2.75,2.85,2.85,2.8,1149139,3235908.6,14-NOV-2020,789,INE251H01024,
HAL,EQ,778.6,786.4,770.15,776.25,776,760.85,320746,249692628.05,14-NOV-2020,11147,INE066F01012,
HAPPSTMNDS,EQ,324.8,325.5,323.1,324.55,325.5,321.1,254318,82480059.3,14-NOV-2020,7755,INE419U01012,
HARITASEAT,EQ,456,460,446.65,449,449,457,2544,1144633.6,14-NOV-2020,101,INE939D01015,
HARRMALAYA,EQ,93.55,94.05,92.75,93.35,93,93.15,14439,1349512.5,14-NOV-2020,240,INE544A01019,
HATHWAY,EQ,28.2,28.6,27.8,28.4,28.35,28.2,87648,2487581.7,14-NOV-2020,590,INE982F01036,
HATSUN,EQ,838,840,830.05,835.15,835,827.7,6013,5027324.35,14-NOV-2020,662,INE473B01035,
HAVELLS,EQ,831.2,833.55,822.5,827,825,828.4,132918,110202491.75,14-NOV-2020,4169,INE176B01034,
HAVISHA,BE,0.6,0.6,0.55,0.6,0.6,0.6,18813,11280.4,14-NOV-2020,14,INE293B01029,
HBANKETF,EQ,285,286.85,283.81,285.64,285.39,283.28,5537,1583680.92,14-NOV-2020,117,INF179KC1AN8,
HBLPOWER,EQ,23.85,24.65,23.5,24.45,24.45,23.5,751648,18224564.05,14-NOV-2020,3774,INE292B01021,
HBSL,EQ,5.75,5.75,5.75,5.75,5.75,5.75,100,575,14-NOV-2020,1,INE550B01022,
HCC,EQ,5.1,5.2,5.1,5.1,5.15,5.1,617591,3169444.85,14-NOV-2020,843,INE549A01026,
HCG,EQ,122,126.95,120.25,123.65,123.55,119.8,24887,3068834.25,14-NOV-2020,553,INE075I01017,
HCL-INSYS,EQ,7.9,7.9,7.6,7.75,7.7,7.6,105510,816354.9,14-NOV-2020,365,INE236A01020,
HCLTECH,EQ,834,834,829,830.5,830.5,828.1,475390,395126484.6,14-NOV-2020,16338,INE860A01027,
HDFC,EQ,2320,2329.35,2304,2311.25,2312.6,2306.75,374286,866294320.2,14-NOV-2020,19227,INE001A01036,
HDFC,W3,537.95,540,535,538.65,539,528.65,5400,2903790,14-NOV-2020,9,INE001A13049,
HDFCAMC,EQ,2437,2459.9,2418,2451.65,2451,2404.15,84655,206985654.5,14-NOV-2020,10551,INE127D01025,
HDFCBANK,EQ,1367.8,1374.95,1365.2,1369.7,1371,1358.8,917533,1257485129.45,14-NOV-2020,30732,INE040A01034,
HDFCLIFE,EQ,638,639.2,633.7,636.1,635.55,627.5,1080124,687250140.75,14-NOV-2020,44188,INE795G01014,
HDFCMFGETF,EQ,4596,4636,4569.5,4580.95,4569.9,4549,4907,22497439.8,14-NOV-2020,1108,INF179K01CN1,
HDFCNIFETF,EQ,1336.76,1346.3,1336.76,1343.88,1345.29,1335.52,247,331662.32,14-NOV-2020,51,INF179KB1KP3,
HDFCSENETF,EQ,4749.99,4749.99,4548,4578.72,4578.01,4564.46,100,457624.72,14-NOV-2020,43,INF179KB1KQ1,
HDIL,BZ,4.3,4.45,4.3,4.4,4.4,4.3,144563,634262.85,14-NOV-2020,206,INE191I01012,
HEG,EQ,707.4,709.95,705,708,708.2,705,25037,17725459.85,14-NOV-2020,1278,INE545A01016,
HEIDELBERG,EQ,194.4,194.4,192.1,193.35,193.65,193.15,56937,11005890.2,14-NOV-2020,1426,INE578A01017,
HEMIPROP,EQ,64.5,65.8,64.1,65.5,65.6,62.9,386916,25174728.3,14-NOV-2020,2017,INE0AJG01018,
HERCULES,EQ,98.5,98.5,95.1,96.3,96,96.8,9775,943222.2,14-NOV-2020,268,INE688E01024,
HERITGFOOD,EQ,277.8,279,273,277.15,275.5,273,20281,5615427.15,14-NOV-2020,866,INE978A01027,
HEROMOTOCO,EQ,3156.95,3156.95,3098,3115.7,3105,3128.9,199281,623047182.7,14-NOV-2020,12288,INE158A01026,
HESTERBIO,EQ,1797.95,1797.95,1735,1775.3,1790,1766.2,2395,4250004.7,14-NOV-2020,339,INE782E01017,
HEXATRADEX,BE,25.95,27.2,25.55,27.15,27.2,25.95,10092,273532.55,14-NOV-2020,34,INE750M01017,
HFCL,EQ,17,17.1,16.9,16.95,16.9,16.9,970533,16502535.65,14-NOV-2020,2373,INE548A01028,
HGINFRA,EQ,193,193.8,188.6,191.45,191.8,189.6,10344,1976779.85,14-NOV-2020,298,INE926X01010,
HGS,EQ,780,847,774,820.65,825,774.35,71359,58407216.6,14-NOV-2020,2894,INE170I01016,
HHOF1140RG,MF,8.21,8.21,8.21,8.21,8.21,8.29,5000,41050,14-NOV-2020,1,INF179KB1W87,
HIKAL,EQ,182.5,183.4,180.9,181.65,181.5,180.55,251327,45778563.6,14-NOV-2020,3592,INE475B01022,
HIL,EQ,1970,1995,1967,1979.6,1980,1970.85,10899,21568997.05,14-NOV-2020,715,INE557A01011,
HILTON,EQ,8.75,9.35,8.75,9.2,9.15,8.8,1883,17110.05,14-NOV-2020,18,INE788H01017,
HIMATSEIDE,EQ,122.9,123,120.1,121.35,120.9,121.2,46836,5709053,14-NOV-2020,605,INE049A01027,
HINDALCO,EQ,212,212.5,207.05,209.3,208,210.55,1794824,377599986.25,14-NOV-2020,11366,INE038A01020,
HINDCOMPOS,EQ,227,229.8,221.1,224.1,227,225.05,6367,1429071.75,14-NOV-2020,213,INE310C01029,
HINDCON,SM,20.5,20.5,20.5,20.5,20.5,19.7,4000,82000,14-NOV-2020,1,INE642Y01011,
HINDCOPPER,EQ,34.75,34.85,34.4,34.6,34.75,34.45,157504,5456016.3,14-NOV-2020,811,INE531E01026,
HINDMOTORS,EQ,5,5,4.95,4.95,5,4.95,49457,245636.45,14-NOV-2020,131,INE253A01025,
HINDNATGLS,EQ,27.1,28.45,25.8,27.9,28.35,27.05,3392,94570.55,14-NOV-2020,28,INE952A01022,
HINDOILEXP,EQ,69.7,72,69.7,71.5,71.2,69.75,178513,12699486.2,14-NOV-2020,1248,INE345A01011,
HINDPETRO,EQ,215.5,221.85,215.15,219.5,220.3,214.65,3413039,747127099.35,14-NOV-2020,23656,INE094A01015,
HINDUNILVR,EQ,2197,2197,2182,2187.7,2188,2185.35,258276,565605429.35,14-NOV-2020,17372,INE030A01027,
HINDZINC,EQ,229.95,230,227.05,228.7,227.8,227.95,183740,42077916.35,14-NOV-2020,4320,INE267A01025,
HIRECT,EQ,129.05,132,126.2,129.2,128.75,127.05,4062,529016.8,14-NOV-2020,181,INE835D01023,
HISARMETAL,EQ,73.35,77.85,71,73.55,73.95,73.95,9815,722655.4,14-NOV-2020,168,INE598C01011,
HITECH,EQ,133.85,133.9,130,130.85,130.5,129.45,3896,511552.05,14-NOV-2020,64,INE106T01017,
HITECHCORP,EQ,97.75,97.75,97.75,97.75,97.75,93.1,408,39882,14-NOV-2020,7,INE120D01012,
HITECHGEAR,EQ,139,145.2,138,145.2,145.2,132,15342,2195603.3,14-NOV-2020,193,INE127B01011,
HLVLTD,EQ,4.8,4.85,4.7,4.8,4.85,4.75,50577,242238.75,14-NOV-2020,77,INE102A01024,
HMT,BZ,14.9,15.25,14.1,14.4,14.35,14.8,1699,24513.35,14-NOV-2020,26,INE262A01018,
HMVL,EQ,50.75,51.95,48.2,50,50.05,50.4,7667,382796.5,14-NOV-2020,111,INE871K01015,
HNDFDS,EQ,954.1,975,915.05,959.75,954.05,942.8,2686,2564165.15,14-NOV-2020,418,INE254N01018,
HNGSNGBEES,EQ,350,350,330,341.99,342.49,336.1,242,83148.43,14-NOV-2020,24,INF204KB19I1,
HONAUT,EQ,29799,29888.8,29334.5,29705.4,29655,29279.7,761,22583796.85,14-NOV-2020,529,INE671A01010,
HONDAPOWER,EQ,998.95,998.95,965,973.3,975,972.15,2261,2206119.55,14-NOV-2020,164,INE634A01018,
HOVS,EQ,29.6,29.9,28.9,29.65,29.8,28.95,1770,52429.15,14-NOV-2020,41,INE596H01014,
HPL,EQ,29.6,30.4,29.6,30.2,30.3,29.5,30200,911893,14-NOV-2020,326,INE495S01016,
HSCL,EQ,46.95,46.95,46.4,46.7,46.7,46.6,285078,13330992.4,14-NOV-2020,1704,INE019C01026,
HSIL,EQ,91.65,99.5,91.65,98.7,98.3,90.75,828402,81073911,14-NOV-2020,7617,INE415A01038,
HTMEDIA,EQ,12.4,13.15,12.4,13.1,13.1,12.75,17435,226658.6,14-NOV-2020,56,INE501G01024,
HUBTOWN,EQ,11.1,11.5,10.9,11,11.2,11.05,10397,115656.3,14-NOV-2020,94,INE703H01016,
HUDCO,EQ,32.4,32.7,31.5,32.2,32.4,32.15,432423,13991667.6,14-NOV-2020,1756,INE031A01017,
HUDCO,ND,1280,1285,1280,1282.95,1285,1290,1204,1544682,14-NOV-2020,15,INE031A07949,
IBMFNIFTY,EQ,131.17,131.17,125,129.6,129.6,127.35,62,7970.97,14-NOV-2020,14,INF666M01FS5,
IBREALEST,EQ,63,64.7,61.85,63.25,62.95,60.2,8002698,506899184.75,14-NOV-2020,25715,INE069I01010,
IBUCCREDIT,N6,933.25,933.25,932.8,932.8,932.8,959,100,93308.5,14-NOV-2020,3,INE244L07101,
IBULHSGFIN,EQ,184,189.85,180.55,184.6,182.8,182.2,6714889,1251046210.6,14-NOV-2020,55832,INE148I01020,
